strategy,source,horizon,total_return,cagr,sharpe,sortino,max_drawdown,alpha,beta,win_rate,num_trades
global_rotation,research,1y,0.024183530163708555,0.024379337859501193,-0.2713906293180412,-0.43615235990101653,-0.035879961421665496,,,0.08,16
global_rotation,research,3y,0.5242872681562045,0.15193652136496216,1.000020603717231,1.6102057493272004,-0.08143495909050258,,,0.374167776298269,301
global_rotation,research,5y,0.7239035199074477,0.11545803572312408,0.6127742513755717,0.8720606248348285,-0.26117773010877765,,,0.4299363057324841,534
global_rotation,research,10y,2.5710120526925424,0.13608561975852562,0.7100388039814252,1.0019188819619984,-0.2613355164491461,,,0.4896579156722355,1229
